mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_penalty,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
1.573801040649414,0.3422894395185745,0.008551359176635742,0.0011184268657319953,,{'penalty': None},0.896966384257994,0.8989926490607133,0.8993471164309031,0.9010331702011963,0.9070832211150014,0.9006845082131616,0.003450812712942789,2
1.870894432067871,0.376571210022535,0.008969354629516601,0.0013834051160112896,l1,{'penalty': 'l1'},0.896966384257994,0.8989926490607133,0.8995918367346938,0.9010331702011963,0.9070832211150014,0.9007334522739197,0.003433187395824032,1
1.7787249088287354,0.4394587081169936,0.009795951843261718,0.00267403008070352,l2,{'penalty': 'l2'},0.896966384257994,0.8989926490607133,0.8993471164309031,0.9010331702011963,0.9070832211150014,0.9006845082131616,0.003450812712942789,2
